City,Driverid (Geolocation),Event,State,Truckid (Geolocation),Event Ind,Idling Ind,Latitude,Longitude,Velocity
Palmdale,A59,normal,California,A59,0,0,34.579434,-118.116461,55
Antelope,A63,normal,California,A63,0,1,38.716687,-121.364422,0
Willits,A14,normal,California,A14,0,0,39.409608,-123.355566,39
Isleton,A80,normal,California,A80,0,0,38.161861,-121.611621,54
La Palma,A78,normal,California,A78,0,1,33.846404,-118.046731,0
Knights Landing,A92,unsafe following distance,California,A92,1,0,38.799703,-121.720574,54
Stockton,A72,normal,California,A72,0,0,37.957702,-121.29078,46
Oceanside,A29,normal,California,A29,0,1,33.19587,-117.379483,0
Palmdale,A86,normal,California,A86,0,0,34.579434,-118.116461,22
Santa Rosa,A30,normal,California,A30,0,0,38.440467,-122.714431,37
Apple Valley,A41,normal,California,A41,0,0,34.500831,-117.185876,58
San Dimas,A1,normal,California,A1,0,0,34.106676,-117.806726,69
San Fernando,A75,normal,California,A75,0,0,36.471865,-6.196595,42
Napa,A28,normal,California,A28,0,0,38.297538,-122.286865,63
Fresno,A23,normal,California,A23,0,1,36.746842,-119.772587,0
Santa Rosa,A15,normal,California,A15,0,0,38.440467,-122.714431,31
Isleton,A57,normal,California,A57,0,0,38.161861,-121.611621,56
Apple Valley,A96,normal,California,A96,0,0,34.500831,-117.185876,62
Hollister,A93,normal,California,A93,0,0,36.852455,-121.401602,33
Apple Valley,A23,normal,California,A23,0,1,34.500831,-117.185876,0
Marysville,A31,normal,California,A31,0,0,39.145725,-121.591355,29
Willits,A9,normal,California,A9,0,0,39.409608,-123.355566,37
Klamath,A13,normal,California,A13,0,0,41.526509,-124.038407,68
Homeland,A95,unsafe following distance,California,A95,1,1,33.743076,-117.109197,0
Klamath,A17,normal,California,A17,0,1,41.526509,-124.038407,0
San Diego,A65,normal,California,A65,0,0,32.715329,-117.157255,28
San Francisco,A27,normal,California,A27,0,0,37.77493,-122.419416,45
Antelope,A86,normal,California,A86,0,0,38.716687,-121.364422,28
Stockton,A90,lane departure,California,A90,1,0,37.957702,-121.29078,55
Palmdale,A36,normal,California,A36,0,0,34.579434,-118.116461,61
Isleton,A68,normal,California,A68,0,1,38.161861,-121.611621,0
San Dimas,A1,normal,California,A1,0,0,34.106676,-117.806726,19
Stockton,A40,normal,California,A40,0,1,37.957702,-121.29078,0
Lodi,A82,normal,California,A82,0,0,38.130197,-121.272447,64
Santa Paula,A91,normal,California,A91,0,0,34.354166,-119.059271,45
Willits,A4,normal,California,A4,0,0,39.409608,-123.355566,18
Santa Rosa,A39,normal,California,A39,0,0,38.440467,-122.714431,31
Homeland,A53,normal,California,A53,0,0,33.743076,-117.109197,60
Antelope,A89,unsafe tail distance,California,A89,1,0,38.716687,-121.364422,53
Oceanside,A98,lane departure,California,A98,1,0,33.19587,-117.379483,55
Santa Rosa,A12,normal,California,A12,0,0,38.440467,-122.714431,62
Antelope,A86,normal,California,A86,0,0,38.716687,-121.364422,27
Fresno,A96,normal,California,A96,0,0,36.746842,-119.772587,55
Mariposa,A73,normal,California,A73,0,0,37.484938,-119.966284,41
Holtville,A48,normal,California,A48,0,0,32.811161,-115.380264,49
Antelope,A36,normal,California,A36,0,0,38.716687,-121.364422,75
Roseville,A21,normal,California,A21,0,0,38.752124,-121.288006,75
Goleta,A60,normal,California,A60,0,0,34.435829,-119.827639,31
Isleton,A91,normal,California,A91,0,0,38.161861,-121.611621,43
San Diego,A78,normal,California,A78,0,0,32.715329,-117.157255,50
Santa Rosa,A19,normal,California,A19,0,0,38.440467,-122.714431,27
Irvine,A52,normal,California,A52,0,0,33.683947,-117.794694,43
Antelope,A17,normal,California,A17,0,0,38.716687,-121.364422,42
Knightsen,A89,normal,California,A89,0,0,37.968812,-121.668008,24
Palmdale,A86,normal,California,A86,0,0,34.579434,-118.116461,68
Stockton,A44,normal,California,A44,0,0,37.957702,-121.29078,32
Glen Ellen,A52,unsafe following distance,California,A52,1,0,38.36408,-122.524149,68
Santa Rosa,A50,normal,California,A50,0,0,38.440467,-122.714431,73
Mariposa,A96,normal,California,A96,0,0,37.484938,-119.966284,41
Mariposa,A23,lane departure,California,A23,1,0,37.484938,-119.966284,45
Aptos,A92,normal,California,A92,0,0,36.977173,-121.899402,41
Santa Rosa,A18,normal,California,A18,0,1,38.440467,-122.714431,0
Apple Valley,A45,normal,California,A45,0,1,34.500831,-117.185876,0
Apple Valley,A41,normal,California,A41,0,0,34.500831,-117.185876,58
Fresno,A77,normal,California,A77,0,0,36.746842,-119.772587,75
Irvine,A79,normal,California,A79,0,0,33.683947,-117.794694,53
Knights Landing,A61,normal,California,A61,0,0,38.799703,-121.720574,63
Lodi,A55,normal,California,A55,0,0,38.130197,-121.272447,57
Holtville,A71,normal,California,A71,0,1,32.811161,-115.380264,0
Cloverdale,A29,normal,California,A29,0,0,38.805462,-123.017223,16
Santa Rosa,A44,normal,California,A44,0,0,38.440467,-122.714431,58
San Francisco,A72,normal,California,A72,0,0,37.77493,-122.419416,45
Ukiah,A99,normal,California,A99,0,0,39.150171,-123.207783,40
Occidental,A15,normal,California,A15,0,1,38.40765,-122.947713,0
Modesto,A89,normal,California,A89,0,0,37.639097,-120.996878,23
Willits,A33,normal,California,A33,0,0,39.409608,-123.355566,57
Modesto,A47,normal,California,A47,0,0,37.639097,-120.996878,66
Klamath,A63,normal,California,A63,0,0,41.526509,-124.038407,18
San Fernando,A84,normal,California,A84,0,0,36.471865,-6.196595,35
Stockton,A36,normal,California,A36,0,0,37.957702,-121.29078,18
Fresno,A23,normal,California,A23,0,1,36.746842,-119.772587,0
Santa Rosa,A64,normal,California,A64,0,0,38.440467,-122.714431,73
Bakersfield,A96,normal,California,A96,0,0,35.373292,-119.018712,42
San Francisco,A81,normal,California,A81,0,0,37.77493,-122.419416,19
Santa Rosa,A66,normal,California,A66,0,0,38.440467,-122.714431,42
Santa Paula,A68,normal,California,A68,0,1,34.354166,-119.059271,0
Roseville,A52,normal,California,A52,0,0,38.752124,-121.288006,24
La Puente,A29,normal,California,A29,0,0,34.020011,-117.949508,63
Knights Landing,A38,normal,California,A38,0,0,38.799703,-121.720574,42
Stockton,A71,normal,California,A71,0,0,37.957702,-121.29078,27
La Palma,A86,normal,California,A86,0,1,33.846404,-118.046731,0
Gilroy,A32,normal,California,A32,0,1,37.005782,-121.568275,0
Aptos,A15,normal,California,A15,0,0,36.977173,-121.899402,60
San Pablo,A89,normal,California,A89,0,0,37.962146,-122.345526,27
San Diego,A96,normal,California,A96,0,0,32.715329,-117.157255,68
Santa Rosa,A80,normal,California,A80,0,0,38.440467,-122.714431,24
Knightsen,A20,unsafe tail distance,California,A20,1,0,37.968812,-121.668008,28
Santa Rosa,A54,normal,California,A54,0,0,38.440467,-122.714431,75
Aptos,A88,normal,California,A88,0,0,36.977173,-121.899402,42
Klamath,A13,normal,California,A13,0,0,41.526509,-124.038407,55
San Quentin,A56,normal,California,A56,0,0,37.941325,-122.484704,26
San Fernando,A21,normal,California,A21,0,0,36.471865,-6.196595,29
Santa Rosa,A34,normal,California,A34,0,0,38.440467,-122.714431,36
San Fernando,A3,normal,California,A3,0,1,36.471865,-6.196595,0
Santa Paula,A83,normal,California,A83,0,0,34.354166,-119.059271,31
Markleeville,A24,normal,California,A24,0,0,38.693723,-119.779683,60
San Pablo,A4,normal,California,A4,0,1,37.962146,-122.345526,0
Willits,A44,normal,California,A44,0,0,39.409608,-123.355566,34
Santa Rosa,A43,normal,California,A43,0,1,38.440467,-122.714431,0
Glen Ellen,A2,normal,California,A2,0,0,38.36408,-122.524149,38
Santa Rosa,A69,normal,California,A69,0,0,38.440467,-122.714431,69
Glendora,A23,normal,California,A23,0,0,34.136119,-117.865339,17
San Fernando,A30,normal,California,A30,0,1,36.471865,-6.196595,0
Markleeville,A82,normal,California,A82,0,0,38.693723,-119.779683,66
Stockton,A32,normal,California,A32,0,0,37.957702,-121.29078,19
Santa Rosa,A69,normal,California,A69,0,0,38.440467,-122.714431,59
Modesto,A1,normal,California,A1,0,0,37.639097,-120.996878,55
Bakersfield,A50,normal,California,A50,0,0,35.373292,-119.018712,40
San Diego,A92,normal,California,A92,0,0,32.715329,-117.157255,47
Stockton,A79,normal,California,A79,0,0,37.957702,-121.29078,52
San Pablo,A100,normal,California,A100,0,0,37.962146,-122.345526,21
Willits,A37,normal,California,A37,0,1,39.409608,-123.355566,0
Stockton,A40,normal,California,A40,0,0,37.957702,-121.29078,52
Willits,A23,normal,California,A23,0,1,39.409608,-123.355566,0
Roseville,A71,normal,California,A71,0,0,38.752124,-121.288006,16
Knightsen,A8,lane departure,California,A8,1,0,37.968812,-121.668008,74
Antelope,A94,normal,California,A94,0,0,38.716687,-121.364422,43
Santa Rosa,A16,normal,California,A16,0,1,38.440467,-122.714431,0
Homeland,A22,normal,California,A22,0,1,33.743076,-117.109197,0
Apple Valley,A19,normal,California,A19,0,0,34.500831,-117.185876,55
Willits,A94,normal,California,A94,0,0,39.409608,-123.355566,56
Santa Maria,A89,normal,California,A89,0,0,34.953034,-120.435719,42
Cloverdale,A52,normal,California,A52,0,0,38.805462,-123.017223,16
Willits,A31,normal,California,A31,0,0,39.409608,-123.355566,51
Santa Rosa,A66,normal,California,A66,0,0,38.440467,-122.714431,46
Napa,A78,normal,California,A78,0,0,38.297538,-122.286865,40
San Dimas,A56,normal,California,A56,0,1,34.106676,-117.806726,0
Willits,A9,normal,California,A9,0,0,39.409608,-123.355566,39
Oceanside,A94,normal,California,A94,0,0,33.19587,-117.379483,62
Stockton,A60,normal,California,A60,0,0,37.957702,-121.29078,16
Apple Valley,A41,normal,California,A41,0,0,34.500831,-117.185876,56
Santa Rosa,A80,normal,California,A80,0,0,38.440467,-122.714431,36
Santa Rosa,A94,normal,California,A94,0,0,38.440467,-122.714431,28
Palmdale,A9,normal,California,A9,0,0,34.579434,-118.116461,32
Santa Rosa,A84,normal,California,A84,0,0,38.440467,-122.714431,64
Willits,A8,normal,California,A8,0,0,39.409608,-123.355566,55
Apple Valley,A37,unsafe following distance,California,A37,1,0,34.500831,-117.185876,21
Bakersfield,A81,normal,California,A81,0,1,35.373292,-119.018712,0
Fresno,A54,normal,California,A54,0,0,36.746842,-119.772587,65
Holtville,A40,normal,California,A40,0,0,32.811161,-115.380264,19
Stockton,A13,normal,California,A13,0,1,37.957702,-121.29078,0
Apple Valley,A23,normal,California,A23,0,0,34.500831,-117.185876,67
Irvine,A59,normal,California,A59,0,0,33.683947,-117.794694,48
Redding,A18,normal,California,A18,0,0,40.58654,-122.391675,15
Bakersfield,A38,normal,California,A38,0,0,35.373292,-119.018712,25
Antelope,A12,normal,California,A12,0,0,38.716687,-121.364422,48
Willits,A21,normal,California,A21,0,0,39.409608,-123.355566,22
Santa Rosa,A41,lane departure,California,A41,1,0,38.440467,-122.714431,45
Ojai,A76,unsafe tail distance,California,A76,1,0,34.44805,-119.242889,53
Willits,A34,normal,California,A34,0,0,39.409608,-123.355566,45
Fresno,A50,normal,California,A50,0,0,36.746842,-119.772587,34
San Diego,A19,normal,California,A19,0,0,32.715329,-117.157255,62
Glen Ellen,A56,lane departure,California,A56,1,0,38.36408,-122.524149,41
Santa Rosa,A7,normal,California,A7,0,0,38.440467,-122.714431,34
Jacumba,A17,normal,California,A17,0,0,32.61768,-116.187424,15
Apple Valley,A41,normal,California,A41,0,0,34.500831,-117.185876,52
Apple Valley,A53,unsafe following distance,California,A53,1,0,34.500831,-117.185876,28
La Palma,A59,normal,California,A59,0,1,33.846404,-118.046731,0
San Francisco,A68,normal,California,A68,0,0,37.77493,-122.419416,60
Palmdale,A59,normal,California,A59,0,0,34.579434,-118.116461,64
San Francisco,A18,normal,California,A18,0,1,37.77493,-122.419416,0
Jacumba,A83,normal,California,A83,0,0,32.61768,-116.187424,22
Stockton,A13,normal,California,A13,0,0,37.957702,-121.29078,47
Santa Rosa,A24,normal,California,A24,0,0,38.440467,-122.714431,55
Palo Cedro,A38,normal,California,A38,0,0,40.563763,-122.238892,62
Willits,A43,normal,California,A43,0,0,39.409608,-123.355566,27
Oceanside,A94,normal,California,A94,0,1,33.19587,-117.379483,0
Antelope,A70,normal,California,A70,0,1,38.716687,-121.364422,0
Apple Valley,A68,normal,California,A68,0,0,34.500831,-117.185876,64
Holtville,A17,normal,California,A17,0,1,32.811161,-115.380264,0
Santa Rosa,A38,normal,California,A38,0,0,38.440467,-122.714431,40
Bakersfield,A54,normal,California,A54,0,0,35.373292,-119.018712,70
Jacumba,A13,normal,California,A13,0,0,32.61768,-116.187424,70
Hollister,A74,normal,California,A74,0,1,36.852455,-121.401602,0
Isleton,A53,unsafe following distance,California,A53,1,0,38.161861,-121.611621,31
Gilroy,A24,normal,California,A24,0,0,37.005782,-121.568275,43
Santa Maria,A58,normal,California,A58,0,0,34.953034,-120.435719,16
San Francisco,A72,normal,California,A72,0,1,37.77493,-122.419416,0
Fresno,A77,normal,California,A77,0,0,36.746842,-119.772587,27
Lodi,A97,lane departure,California,A97,1,0,38.130197,-121.272447,45
Apple Valley,A26,normal,California,A26,0,1,34.500831,-117.185876,0
Irvine,A75,normal,California,A75,0,0,33.683947,-117.794694,46
Apple Valley,A88,normal,California,A88,0,0,34.500831,-117.185876,54
Kneeland,A33,normal,California,A33,0,0,40.761243,-123.994778,38
Isleton,A56,normal,California,A56,0,0,38.161861,-121.611621,71
Santa Rosa,A3,normal,California,A3,0,1,38.440467,-122.714431,0
Stockton,A63,normal,California,A63,0,1,37.957702,-121.29078,0
Santa Rosa,A19,normal,California,A19,0,0,38.440467,-122.714431,53
San Fernando,A61,normal,California,A61,0,0,36.471865,-6.196595,42
Arbuckle,A97,normal,California,A97,0,1,39.017396,-122.057748,0
Isleton,A53,normal,California,A53,0,1,38.161861,-121.611621,0
Apple Valley,A69,normal,California,A69,0,0,34.500831,-117.185876,39
Goleta,A79,normal,California,A79,0,0,34.435829,-119.827639,51
Arbuckle,A93,normal,California,A93,0,1,39.017396,-122.057748,0
Antelope,A66,normal,California,A66,0,0,38.716687,-121.364422,73
Palo Cedro,A11,normal,California,A11,0,0,40.563763,-122.238892,19
Santa Rosa,A88,normal,California,A88,0,0,38.440467,-122.714431,21
Bakersfield,A15,normal,California,A15,0,0,35.373292,-119.018712,60
Goleta,A52,normal,California,A52,0,1,34.435829,-119.827639,0
Arbuckle,A25,normal,California,A25,0,0,39.017396,-122.057748,39
Irvine,A44,normal,California,A44,0,1,33.683947,-117.794694,0
Goleta,A79,normal,California,A79,0,0,34.435829,-119.827639,75
Willits,A92,normal,California,A92,0,0,39.409608,-123.355566,44
Klamath,A55,normal,California,A55,0,0,41.526509,-124.038407,55
Santa Rosa,A95,lane departure,California,A95,1,0,38.440467,-122.714431,41
Aptos,A46,normal,California,A46,0,0,36.977173,-121.899402,23
Palmdale,A9,normal,California,A9,0,1,34.579434,-118.116461,0
Lodi,A63,normal,California,A63,0,0,38.130197,-121.272447,36
Martinez,A26,normal,California,A26,0,0,38.019366,-122.134132,37
Irvine,A48,normal,California,A48,0,0,33.683947,-117.794694,66
Santa Rosa,A81,normal,California,A81,0,0,38.440467,-122.714431,16
Santa Paula,A83,normal,California,A83,0,1,34.354166,-119.059271,0
Willits,A44,normal,California,A44,0,0,39.409608,-123.355566,17
Napa,A51,normal,California,A51,0,0,38.297538,-122.286865,17
Santa Rosa,A90,normal,California,A90,0,0,38.440467,-122.714431,75
San Diego,A92,normal,California,A92,0,0,32.715329,-117.157255,74
Goleta,A56,normal,California,A56,0,1,34.435829,-119.827639,0
Palo Alto,A56,normal,California,A56,0,0,37.441883,-122.143019,67
Palmdale,A13,normal,California,A13,0,0,34.579434,-118.116461,45
Willits,A9,normal,California,A9,0,0,39.409608,-123.355566,64
San Dimas,A83,normal,California,A83,0,0,34.106676,-117.806726,37
San Pablo,A4,normal,California,A4,0,0,37.962146,-122.345526,70
Bakersfield,A27,normal,California,A27,0,0,35.373292,-119.018712,35
Aptos,A69,normal,California,A69,0,1,36.977173,-121.899402,0
La Palma,A91,normal,California,A91,0,1,33.846404,-118.046731,0
San Quentin,A87,normal,California,A87,0,1,37.941325,-122.484704,0
Willits,A46,normal,California,A46,0,0,39.409608,-123.355566,37
La Puente,A87,normal,California,A87,0,0,34.020011,-117.949508,60
Bakersfield,A100,normal,California,A100,0,0,35.373292,-119.018712,57
Glendora,A58,normal,California,A58,0,0,34.136119,-117.865339,29
Antelope,A12,normal,California,A12,0,0,38.716687,-121.364422,73
Santa Rosa,A42,normal,California,A42,0,0,38.440467,-122.714431,69
Apple Valley,A69,overspeed,California,A69,1,0,34.500831,-117.185876,91
San Francisco,A77,normal,California,A77,0,1,37.77493,-122.419416,0
La Palma,A9,normal,California,A9,0,0,33.846404,-118.046731,75
Palo Alto,A14,normal,California,A14,0,0,37.441883,-122.143019,68
Hollister,A93,normal,California,A93,0,1,36.852455,-121.401602,0
Palo Cedro,A57,normal,California,A57,0,1,40.563763,-122.238892,0
Santa Paula,A10,normal,California,A10,0,1,34.354166,-119.059271,0
Palo Alto,A37,normal,California,A37,0,0,37.441883,-122.143019,17
Santa Rosa,A37,normal,California,A37,0,0,38.440467,-122.714431,70
Fresno,A92,normal,California,A92,0,0,36.746842,-119.772587,64
Antelope,A82,normal,California,A82,0,0,38.716687,-121.364422,24
Modesto,A58,normal,California,A58,0,0,37.639097,-120.996878,58
Jacumba,A94,normal,California,A94,0,1,32.61768,-116.187424,0
Modesto,A78,normal,California,A78,0,0,37.639097,-120.996878,75
Santa Rosa,A8,normal,California,A8,0,0,38.440467,-122.714431,21
Irvine,A25,normal,California,A25,0,1,33.683947,-117.794694,0
Palo Cedro,A88,normal,California,A88,0,1,40.563763,-122.238892,0
Stockton,A94,normal,California,A94,0,1,37.957702,-121.29078,0
San Dimas,A29,normal,California,A29,0,0,34.106676,-117.806726,25
Cloverdale,A52,normal,California,A52,0,0,38.805462,-123.017223,75
Martinez,A57,normal,California,A57,0,1,38.019366,-122.134132,0
Markleeville,A1,unsafe tail distance,California,A1,1,0,38.693723,-119.779683,16
La Palma,A51,unsafe tail distance,California,A51,1,0,33.846404,-118.046731,53
Lodi,A90,normal,California,A90,0,0,38.130197,-121.272447,59
Holtville,A21,normal,California,A21,0,0,32.811161,-115.380264,50
Santa Rosa,A12,normal,California,A12,0,1,38.440467,-122.714431,0
Stockton,A87,normal,California,A87,0,0,37.957702,-121.29078,43
Santa Monica,A55,normal,California,A55,0,0,34.019454,-118.491191,37
Santa Rosa,A20,overspeed,California,A20,1,0,38.440467,-122.714431,89
Occidental,A19,normal,California,A19,0,0,38.40765,-122.947713,19
Santa Rosa,A38,normal,California,A38,0,0,38.440467,-122.714431,42
Apple Valley,A80,normal,California,A80,0,0,34.500831,-117.185876,15
Hollister,A97,lane departure,California,A97,0,0,36.852455,-121.401602,68
Willits,A35,normal,California,A35,0,0,39.409608,-123.355566,69
